Sale ID,Model,Color,Manufacture Year,Sale Year,State,Sale Price USD,Customer Age,Gender,Sales Channel,Payment Method,Delivery Status,Delivery Days,Battery Capacity kWh,Range km,Charging Time (Hrs),Service Plan Opted,Warranty Years,Referral Code Used,Trade In Used
SALE123011,Model Y,Red,2023,2022,California,62841.79,63,Male,In-store,Cash,Delivered,6,75,411.3,1.54,Yes,5,No,No
SALE123012,Model Y,White,2019,2019,Washington,71298.63,29,Female,Online,Lease,Delivered,26,100,445.2,1.52,Yes,5,Yes,No
SALE123013,Model X,White,2018,2023,California,67356.01,31,Female,In-store,Lease,Delivered,24,50,455.3,8.58,No,5,Yes,No
SALE123014,Model 3,Black,2024,2020,California,66725.89,42,Male,Online,Lease,Delivered,12,60,497.2,2.27,No,6,No,No
SALE123015,Model 3,Red,2019,2022,New York,36778.54,27,Female,In-store,Loan,Delivered,28,85,551.8,10.86,No,3,No,No
SALE123016,Model Y,White,2018,2021,Florida,63868.25,64,Female,Online,Lease,Delivered,6,100,499.8,10.66,No,5,Yes,No
SALE123017,Model Y,Black,2019,2019,California,49677.41,55,Female,Online,Cash,Delivered,26,75,502.5,2.87,Yes,7,Yes,No
SALE123018,Model 3,Red,2023,2023,California,41846.12,43,Female,Online,Loan,Pending,25,100,456.9,1.4,No,3,No,No
SALE123020,Cybertruck,Silver,2020,2022,California,69697.57,62,Female,Third-party Dealer,Lease,Pending,28,75,304.3,0.53,No,5,No,No
SALE123021,Model Y,Silver,2024,2020,Florida,39419.14,24,Male,Third-party Dealer,Lease,Delivered,6,85,491.9,3.34,No,5,No,No
SALE123022,Model S,White,2020,2023,California,52249.83,38,Male,In-store,Cash,Pending,6,100,533.9,11.92,Yes,6,No,No
SALE123023,Model Y,Blue,2021,2023,California,43498.95,21,Male,Online,Cash,Delivered,8,75,350.2,4.69,Yes,6,No,No
SALE123024,Model Y,Black,2017,2020,New York,60013.68,25,Male,Online,Cash,Delivered,21,85,536.4,5.44,No,5,No,No
SALE123025,Model 3,Black,2024,2021,Texas,42602.88,22,Male,In-store,Loan,Delivered,20,100,562.1,8.48,Yes,7,No,No
SALE123026,Model Y,White,2024,2020,Florida,54478.48,63,Female,In-store,Lease,Cancelled,24,60,467,4.3,No,6,Yes,No
SALE123027,Model 3,White,2019,2020,California,58519.2,31,Female,Online,Cash,Delivered,28,100,401.6,5.61,No,5,No,No
SALE123029,Model S,Black,2024,2020,California,40539.3,37,Male,Online,Lease,Delivered,25,60,471.3,3.56,No,5,No,Yes
SALE123030,Model 3,White,2023,2019,California,31993.88,54,Male,Online,Lease,Pending,16,85,584.7,7.1,No,3,No,No
SALE123031,Model X,Silver,2022,2023,Florida,49204.1,51,Male,Online,Cash,Delivered,26,75,284.1,6.59,Yes,7,No,No
SALE123032,Model Y,Black,2024,2021,New York,56708.98,39,Female,Online,Lease,Delivered,7,75,451.1,4.54,No,5,No,No
SALE123033,Model Y,White,2024,2021,Florida,109642.33,59,Male,Online,Lease,Delivered,14,100,521.5,6.25,No,5,No,No
SALE123034,Model 3,Silver,2021,2018,Texas,81830.04,71,Female,Online,Lease,Delivered,22,100,498.9,4.92,No,4,Yes,No
SALE123035,Model 3,White,2021,2024,New York,46997.89,53,Male,Online,Lease,Delivered,8,60,463.7,7.12,No,3,No,No
SALE123036,Model Y,White,2022,2022,California,72906.28,19,Female,Online,Loan,Delivered,26,85,490.5,3.16,Yes,6,No,No
SALE123037,Model 3,Silver,2023,2020,Texas,70572.2,29,Male,Online,Lease,Delivered,28,85,532.5,9.7,Yes,5,No,No
SALE123038,Model Y,Blue,2024,2019,California,45867.47,20,Female,Online,Lease,Delivered,10,85,358,5.66,Yes,7,No,No
SALE123039,Model 3,Red,2024,2022,Texas,72734.2,74,Male,Online,Cash,Delivered,9,75,462.6,4.93,No,5,No,No
SALE123040,Model S,White,2023,2022,Texas,50383.05,50,Female,In-store,Loan,Delivered,22,100,409.9,5.24,Yes,5,No,No
SALE123043,Model Y,Silver,2023,2023,New York,62699.82,45,Female,Online,Cash,Cancelled,21,100,487.6,11.56,Yes,2,No,No
SALE123044,Model 3,Blue,2024,2021,California,54876.41,69,Female,In-store,Cash,Pending,6,100,587.4,11.22,Yes,3,Yes,No
SALE123045,Model 3,Black,2018,2021,Texas,57959.92,57,Female,Online,Loan,Delivered,26,100,441.2,8.33,No,5,No,No
SALE123046,Cybertruck,Blue,2022,2022,New York,29743.59,20,Female,Online,Lease,Delivered,27,75,520.8,3.64,Yes,5,No,No
SALE123047,Model 3,Silver,2024,2020,Washington,57911.02,29,Male,In-store,Lease,Pending,1,75,453.6,10.57,Yes,4,No,No
SALE123048,Model S,Blue,2024,2023,New York,61578.03,18,Female,Online,Cash,Cancelled,11,100,529.4,11.6,No,4,Yes,No
SALE123049,Model Y,Red,2020,2020,California,66726.83,20,Female,In-store,Loan,Delivered,5,60,416.6,2.52,No,7,No,No
SALE123050,Model 3,Silver,2024,2021,New York,26706.94,71,Male,Online,Cash,Delivered,2,60,474.9,8.38,Yes,3,No,No
SALE123051,Model 3,Silver,2017,2021,Florida,60227.99,64,Female,In-store,Lease,Delivered,25,75,371,8.46,No,5,No,No
SALE123052,Model Y,White,2024,2021,Texas,57672.72,73,Male,Online,Loan,Delivered,16,100,361.3,7.86,No,5,No,No
SALE123054,Model 3,White,2023,2019,Florida,69407.65,64,Male,Online,Cash,Delivered,25,60,465.6,5.55,No,5,Yes,No
SALE123055,Model 3,Black,2024,2022,Florida,51947.22,44,Male,In-store,Lease,Delivered,23,100,372.3,6.05,Yes,7,No,No
SALE123056,Model 3,Black,2020,2019,Illinois,62462.61,30,Female,Online,Lease,Delivered,1,75,401.4,11.35,No,6,No,No
SALE123057,Model Y,Red,2024,2022,Florida,76028.87,18,Male,Online,Cash,Delivered,29,85,445.1,4.64,No,4,No,No
SALE123058,Model X,White,2024,2023,California,59915.56,67,Male,Online,Lease,Delivered,12,100,445.6,8.12,Yes,4,No,No
SALE123059,Model S,Black,2021,2022,Florida,36953.17,20,Male,In-store,Lease,Delivered,16,85,485.6,4.16,Yes,6,No,No
SALE123060,Model S,Black,2015,2018,Washington,47953.3,47,Female,Online,Lease,Cancelled,10,100,501.4,1.94,Yes,5,No,No
SALE123061,Model Y,Silver,2016,2022,Texas,31032.81,50,Male,In-store,Loan,Delivered,5,85,460.4,5.7,No,6,Yes,No
SALE123062,Model Y,White,2024,2020,Florida,48480.75,26,Male,Online,Cash,Delivered,9,100,456.4,7.27,No,6,No,No
SALE123063,Model Y,Silver,2024,2020,California,59343.79,35,Male,Online,Cash,Delivered,28,60,389.4,9.4,No,3,No,No
SALE123064,Cybertruck,Red,2021,2022,Texas,52697.65,38,Female,Online,Lease,Delivered,27,85,441.8,1.9,No,5,No,No
SALE123065,Model X,Silver,2024,2022,California,49712.64,55,Male,Online,Cash,Delivered,26,60,326,1.86,Yes,7,Yes,No
SALE123066,Model X,White,2023,2022,Florida,66890.5,45,Male,Third-party Dealer,Loan,Delivered,9,50,555.5,2.54,Yes,7,Yes,No
SALE123067,Model Y,Blue,2021,2024,Texas,10518.02,23,Male,Third-party Dealer,Cash,Delivered,21,100,360.2,11.06,Yes,7,No,Yes
SALE123068,Model 3,Red,2024,2020,Illinois,56895.52,74,Female,In-store,Lease,Delivered,3,60,300.1,8.85,No,6,No,No
SALE123069,Model 3,White,2017,2020,California,41928.04,70,Male,In-store,Cash,Pending,4,60,466,8.93,Yes,6,No,No
SALE123070,Model 3,Blue,2024,2019,Texas,88947.06,42,Male,Online,Lease,Delivered,13,60,455.6,5.03,Yes,5,No,No
SALE123071,Cybertruck,Silver,2023,2022,California,59008.71,40,Male,In-store,Cash,Delivered,29,60,526.3,3.36,No,5,No,Yes
SALE123072,Model Y,Silver,2023,2020,New York,63502.05,35,Male,Online,Lease,Delivered,16,50,529.1,6.42,No,4,No,No
SALE123073,Model Y,Red,2022,2024,Washington,48893.79,72,Male,Online,Lease,Delivered,9,60,441.9,4.27,Yes,7,No,No
SALE123074,Model Y,Red,2015,2023,Texas,73789.77,24,Female,In-store,Cash,Delivered,27,60,449.8,7.76,No,3,No,No
SALE123075,Model 3,Black,2024,2023,Texas,54400.12,64,Female,Online,Cash,Delivered,14,75,433.5,3.01,Yes,4,No,No
SALE123076,Model Y,White,2021,2024,California,49163.51,52,Female,Online,Cash,Delivered,18,60,422.7,11.27,No,4,No,No
SALE123077,Model Y,Black,2022,2022,Florida,46161.59,32,Male,In-store,Cash,Pending,2,75,561.1,10.36,Yes,7,No,No
SALE123078,Model Y,Silver,2020,2022,California,72937.14,65,Female,Online,Lease,Delivered,22,85,468.1,5.18,No,3,No,No
SALE123079,Model Y,White,2024,2018,California,29784.94,61,Female,Online,Lease,Delivered,13,60,444.7,0.85,Yes,5,No,No
SALE123080,Model Y,Red,2024,2018,California,79980.91,34,Male,In-store,Loan,Delivered,21,100,529,11,Yes,6,No,No
SALE123082,Model Y,Black,2024,2022,California,36853.68,73,Female,Online,Lease,Cancelled,27,85,367.9,1.61,Yes,4,No,No
SALE123083,Model 3,White,2020,2022,California,31412.14,35,Female,Third-party Dealer,Loan,Cancelled,15,85,469.8,10.85,No,6,No,No
SALE123084,Model S,Blue,2024,2019,California,52219.41,55,Male,Online,Loan,Delivered,25,60,565.3,10.55,Yes,5,No,No
SALE123085,Model 3,Black,2015,2022,Texas,41606.93,32,Male,Online,Cash,Delivered,22,75,490,2.67,Yes,3,No,No
SALE123086,Model Y,Black,2024,2020,Illinois,47533.45,23,Male,Online,Lease,Delivered,16,100,488.9,11.62,Yes,5,No,No
SALE123087,Model 3,Black,2024,2023,New York,24082.38209,71,Female,In-store,Loan,Delivered,7,100,501.8,8.56,Yes,6,No,Yes
SALE123088,Model S,Black,2024,2022,Texas,41142.23,20,Male,Third-party Dealer,Lease,Delivered,5,50,462.8,7.3,Yes,5,No,No
SALE123089,Model Y,Black,2017,2024,Illinois,73953.73,29,Male,Online,Lease,Delivered,3,75,529.4,2.59,No,7,No,No
SALE123090,Model 3,Red,2020,2022,California,68332.21,55,Male,Online,Lease,Delivered,10,50,250.9,3.85,Yes,6,No,No
SALE123091,Model Y,Blue,2020,2020,California,62826.67,25,Female,Online,Loan,Delivered,4,85,367.6,1.22,Yes,6,No,No
SALE123092,Model S,White,2021,2021,Texas,38018.84,25,Female,In-store,Lease,Delivered,3,60,495.8,2.32,Yes,7,Yes,No
SALE123093,Model Y,Black,2024,2022,Florida,43911.65,70,Male,Online,Lease,Delivered,1,60,545.3,9.45,Yes,5,No,No
SALE123094,Model S,Silver,2024,2022,Texas,71226.42,63,Female,In-store,Cash,Delivered,11,85,487.4,4.23,Yes,6,Yes,No
SALE123095,Model S,Blue,2024,2019,Texas,71321.68,67,Male,In-store,Cash,Delivered,28,75,423.7,5.98,Yes,5,No,No
SALE123096,Model Y,White,2017,2022,California,49674.43,43,Female,Online,Loan,Delivered,26,75,346.4,2.64,Yes,4,No,No
SALE123097,Model 3,Blue,2023,2019,New York,53380.08,47,Female,Online,Cash,Delivered,27,50,427,6.53,No,5,No,No
SALE123098,Model Y,Black,2020,2020,Florida,63723.85,64,Female,In-store,Cash,Pending,12,75,443.5,7.35,Yes,5,No,No
SALE123099,Model Y,Black,2021,2021,Texas,53203.38,60,Male,Online,Loan,Pending,20,50,528.7,5.73,Yes,4,No,No
SALE123100,Model 3,White,2020,2021,Texas,49454.75,65,Female,Online,Lease,Delivered,27,85,587.2,7.8,Yes,5,No,No
SALE123101,Model Y,Blue,2024,2022,Texas,46545.72,51,Male,In-store,Cash,Pending,26,50,500.9,9.32,No,3,No,No
SALE123102,Model S,Silver,2024,2023,California,53792.9,55,Female,Online,Cash,Delivered,10,60,503.9,1.82,No,5,No,Yes
SALE123103,Model Y,Silver,2022,2021,New York,76382.1,42,Female,Online,Cash,Delivered,5,85,388.4,8.71,Yes,6,No,No
SALE123104,Model 3,White,2024,2020,Texas,84270.03,31,Female,Online,Cash,Pending,1,100,438,11.39,Yes,5,No,No
SALE123105,Model 3,Silver,2024,2023,California,41794.88,27,Female,Third-party Dealer,Loan,Delivered,16,100,528.3,11.64,Yes,4,No,No
SALE123106,Cybertruck,White,2021,2021,California,46768.86,39,Female,Online,Loan,Delivered,11,50,388.7,0.67,No,4,No,No
SALE123107,Model Y,Black,2021,2022,Florida,56821.44,66,Female,Online,Cash,Delivered,21,85,485.9,11.41,Yes,6,No,No
SALE123108,Model Y,Red,2022,2022,Texas,54971.32,47,Male,Online,Cash,Pending,2,85,432.3,11.03,No,6,No,No
SALE123109,Model 3,Red,2019,2022,California,49525.87,28,Male,Third-party Dealer,Lease,Cancelled,22,100,391.4,5.51,No,5,No,No
SALE123110,Model 3,Black,2022,2021,Texas,69499.37,23,Male,In-store,Cash,Delivered,3,100,385.6,7.68,No,4,Yes,No
SALE123111,Model 3,Black,2023,2019,Texas,69889.62,74,Male,Online,Cash,Delivered,27,100,315,11.28,Yes,5,No,No
SALE123112,Model X,White,2017,2023,New York,63524.46,40,Male,Third-party Dealer,Lease,Delivered,18,85,434.7,10.59,Yes,5,Yes,No
SALE123113,Model 3,White,2021,2022,New York,63672.95,31,Male,In-store,Lease,Delivered,18,100,420.5,3.36,No,4,Yes,No
SALE123114,Model 3,Black,2018,2021,California,61072.76,52,Male,Online,Loan,Pending,17,100,415,8.77,Yes,5,No,No
SALE123115,Model 3,Blue,2022,2018,Texas,44018.71,45,Female,Online,Cash,Pending,26,100,531.2,3.45,Yes,5,Yes,No
SALE123116,Model 3,White,2023,2023,California,76735,60,Male,Third-party Dealer,Lease,Delivered,9,100,303.4,6.9,No,5,No,No
SALE123117,Cybertruck,Blue,2017,2022,Florida,34769.69,43,Male,Online,Loan,Pending,1,50,355,11.44,No,5,No,No
SALE123119,Model Y,White,2023,2020,California,57798.91,31,Female,In-store,Loan,Pending,22,50,465.7,5.03,Yes,6,Yes,No
SALE123120,Model Y,Black,2023,2022,California,61415.42,23,Female,Third-party Dealer,Lease,Delivered,19,85,560.1,0.7,No,5,No,No
SALE123121,Model Y,Blue,2019,2021,Florida,45687.81,34,Female,Online,Loan,Delivered,28,60,384.9,2.4,Yes,4,No,No
SALE123122,Model Y,Red,2024,2019,Texas,26398.2,34,Female,Third-party Dealer,Lease,Delivered,27,85,229.8,5.66,Yes,6,Yes,No
SALE123123,Model Y,Black,2018,2022,Texas,24511.36,57,Male,Online,Loan,Pending,23,60,406.7,11.15,No,4,No,No
SALE123124,Model Y,Black,2020,2022,Texas,67710.46,51,Male,Online,Loan,Delivered,21,100,312.3,4.23,No,2,Yes,No
SALE123125,Cybertruck,Blue,2021,2024,California,48914.93,22,Male,In-store,Lease,Delivered,11,60,406.3,11.46,No,5,No,Yes
SALE123126,Model Y,White,2017,2022,California,62873.59,21,Male,In-store,Lease,Delivered,21,60,597.1,6.41,No,5,Yes,No
SALE123127,Model X,Silver,2023,2020,New York,49974.6,24,Male,Online,Loan,Delivered,23,75,467.9,1.54,Yes,4,Yes,Yes
SALE123128,Model 3,Black,2024,2020,Illinois,77769.49,27,Male,Third-party Dealer,Loan,Pending,4,60,535.1,2.39,No,4,No,No
SALE123129,Model Y,Black,2015,2022,California,47770.82,19,Male,Online,Lease,Pending,7,85,509,3.53,Yes,7,No,No
SALE123130,Model 3,Silver,2024,2019,Florida,35664.86,37,Male,Online,Loan,Delivered,17,50,520.1,6.48,Yes,5,No,No
SALE123131,Model 3,Red,2024,2022,New York,35838.11,37,Female,Third-party Dealer,Cash,Delivered,4,85,352.8,9.54,Yes,3,No,No
SALE123132,Model 3,White,2024,2020,California,61337.46,50,Female,Online,Lease,Delivered,10,60,409.9,2.23,No,4,Yes,No
SALE123133,Model Y,Silver,2021,2023,California,29795.45,57,Female,Online,Loan,Delivered,27,75,612.8,2.57,Yes,6,No,No
SALE123134,Model Y,Silver,2023,2021,Texas,59139.62,18,Male,Online,Loan,Delivered,22,50,521.7,1.08,No,5,Yes,No
SALE123135,Model S,White,2021,2023,California,70958.13,34,Female,In-store,Lease,Delivered,3,50,425.5,5.99,No,6,No,No
SALE123136,Model Y,Silver,2020,2023,California,27686.87,67,Male,Online,Cash,Delivered,7,100,424,7.13,Yes,4,No,No
SALE123137,Model 3,Blue,2022,2021,California,29843.76,34,Male,Online,Lease,Pending,12,85,489.6,1.46,No,4,No,No
SALE123138,Model Y,Black,2020,2019,California,37134.96,66,Female,Online,Loan,Delivered,1,60,521.1,4.85,No,2,No,Yes
SALE123139,Model Y,White,2021,2022,California,35737.64,27,Male,In-store,Lease,Delivered,13,85,390.1,9.43,No,6,No,No
SALE123140,Model Y,White,2020,2022,New York,30753.5,46,Male,In-store,Loan,Delivered,12,75,570.8,3.87,Yes,5,No,No
SALE123141,Model Y,White,2020,2023,California,56311.12,21,Male,Online,Loan,Pending,1,75,528.6,6.75,Yes,5,Yes,No
SALE123142,Model 3,Blue,2023,2022,New York,56716.01,19,Female,Online,Lease,Pending,11,60,492.7,0.53,Yes,5,No,No
SALE123143,Cybertruck,White,2024,2021,Illinois,51625.66,30,Male,Online,Cash,Pending,13,85,527.2,5.47,Yes,4,No,No
SALE123144,Model X,Black,2024,2022,New York,35860.84,34,Male,In-store,Lease,Delivered,12,60,331.7,8.45,Yes,6,No,No
SALE123145,Model 3,Black,2023,2022,New York,54086.78,64,Female,Online,Lease,Pending,3,85,419.9,3.29,No,2,No,Yes
SALE123147,Model X,Black,2022,2020,New York,65901.18,25,Male,In-store,Loan,Delivered,2,85,426.2,2.64,Yes,5,No,No
SALE123148,Model S,Silver,2021,2022,California,29891.28,42,Female,In-store,Cash,Pending,17,60,423,4.21,No,5,Yes,No
SALE123149,Model 3,Black,2024,2023,California,72499.82,34,Male,Online,Lease,Delivered,29,75,431.9,8.38,No,7,No,No
SALE123150,Model Y,Blue,2023,2024,Florida,84715.87,68,Male,In-store,Lease,Delivered,6,100,464.3,3.71,No,7,No,No
SALE123151,Model Y,Silver,2018,2023,Florida,53048.81,24,Male,Online,Lease,Delivered,29,50,391.7,1.49,Yes,6,No,No
SALE123152,Model X,Silver,2018,2022,California,45140.17,73,Male,Online,Cash,Pending,8,75,385.5,5.57,Yes,4,Yes,No
SALE123153,Model S,Silver,2024,2022,New York,42121.24,33,Male,Online,Loan,Delivered,24,85,559.4,8.28,No,7,No,No
SALE123154,Model S,Red,2024,2022,California,49711.26,34,Male,In-store,Loan,Delivered,24,85,379.1,10.2,Yes,4,No,No
SALE123155,Model 3,Blue,2024,2021,California,38477.06,32,Male,Online,Lease,Pending,6,60,473.4,1,Yes,4,Yes,No
SALE123156,Model Y,White,2021,2020,Texas,62635.16,49,Female,Online,Loan,Pending,20,85,415.7,8.14,Yes,5,No,No
SALE123157,Model 3,Red,2017,2024,Texas,71236.34,52,Female,Online,Loan,Delivered,8,75,440.9,5,No,3,No,No
SALE123158,Model Y,Red,2020,2021,California,80246.62,60,Male,In-store,Lease,Delivered,10,75,388.3,3.73,No,6,No,No
SALE123159,Model 3,Silver,2024,2023,Texas,45710.83,43,Female,Online,Cash,Delivered,1,75,397.6,1.61,No,6,Yes,No
SALE123160,Model 3,Silver,2017,2022,Florida,40996.75,69,Male,In-store,Loan,Cancelled,22,75,405.1,1.48,Yes,5,No,No
SALE123161,Model Y,Blue,2020,2020,Florida,50731.98,29,Male,Online,Lease,Delivered,9,85,406.7,3.66,Yes,4,Yes,Yes
SALE123162,Model 3,White,2024,2024,Texas,74117.54,65,Female,Online,Cash,Delivered,9,50,465.9,6.18,Yes,4,No,Yes
SALE123163,Model Y,Blue,2020,2024,Texas,45238.51,39,Female,In-store,Lease,Cancelled,22,75,409.9,2.29,No,7,No,No
SALE123164,Model Y,White,2024,2020,Texas,68346.05,49,Female,Online,Cash,Delivered,19,100,447.9,5.89,Yes,5,No,No
SALE123165,Model S,White,2023,2024,California,41577.08,35,Male,In-store,Loan,Pending,1,75,437.2,7.05,Yes,5,No,No
SALE123166,Model X,Silver,2024,2024,Florida,43966.29,68,Female,Online,Lease,Pending,9,85,351.1,3.23,Yes,6,Yes,No
SALE123167,Model X,Black,2020,2021,Texas,22229.02,62,Female,Online,Loan,Delivered,16,60,534.4,3.57,No,3,No,No
SALE123168,Model Y,White,2022,2023,Texas,49325.46,49,Male,Online,Loan,Delivered,25,75,430.9,2.54,No,6,No,No
SALE123169,Model Y,Red,2022,2022,New York,39381.71,56,Male,In-store,Lease,Delivered,3,75,455.7,1.88,No,5,No,No
SALE123170,Model X,Black,2021,2022,Texas,52741.09,53,Female,In-store,Loan,Cancelled,29,75,373,9.97,Yes,5,No,No
SALE123171,Model 3,Silver,2021,2021,Texas,56423.95,42,Male,Online,Lease,Cancelled,3,75,385.7,7.28,No,5,No,No
SALE123172,Model 3,Red,2017,2024,Texas,57179.43,32,Female,Online,Loan,Delivered,29,60,475.4,8.19,No,5,No,Yes
SALE123173,Model Y,White,2016,2022,New York,49233.59,63,Female,In-store,Cash,Pending,28,100,432.3,8.3,No,5,No,No
SALE123174,Model Y,Black,2020,2021,New York,45639.62,64,Female,In-store,Lease,Delivered,17,85,490.1,8.75,No,5,No,No
SALE123175,Model Y,White,2016,2021,Texas,46549,62,Female,Online,Loan,Pending,3,85,383.3,3.24,Yes,6,No,No
SALE123176,Model 3,Silver,2020,2021,Texas,50429.77,51,Female,Online,Loan,Delivered,8,100,437.8,11.94,Yes,5,No,No
SALE123177,Model 3,White,2024,2020,New York,41525.23,32,Male,Online,Loan,Delivered,15,75,364.7,9.05,No,6,Yes,No
SALE123178,Model Y,Silver,2024,2019,Texas,86440.35,45,Male,In-store,Cash,Delivered,28,100,517.2,8.22,No,5,No,No
SALE123179,Model 3,Blue,2023,2018,California,53066.53,67,Female,Third-party Dealer,Cash,Delivered,24,60,550.7,0.76,No,4,No,No
SALE123180,Model Y,White,2017,2023,New York,37233.7,39,Male,Online,Lease,Delivered,14,50,512.7,1.34,No,5,No,No
SALE123181,Model 3,Red,2022,2024,California,82135.7,34,Male,Online,Loan,Delivered,21,100,365.6,9.8,Yes,5,No,No
SALE123182,Model Y,Silver,2019,2018,Texas,47002.59,47,Female,Third-party Dealer,Lease,Delivered,28,100,560.2,11.37,No,4,No,No
SALE123183,Model 3,White,2024,2023,California,58108.89,63,Female,Online,Lease,Pending,7,100,439,7.78,Yes,3,Yes,Yes
SALE123184,Model Y,White,2020,2020,New York,76602.13,28,Female,In-store,Loan,Delivered,2,85,368,0.87,Yes,3,Yes,Yes
SALE123185,Model 3,Silver,2017,2019,California,55098.99,61,Female,Online,Lease,Delivered,11,85,544.2,3.21,Yes,5,No,No
SALE123186,Model 3,Silver,2024,2022,California,76037.39,59,Male,Online,Loan,Delivered,11,75,337,3.72,Yes,5,No,No
SALE123187,Model S,White,2024,2023,California,69516.52,53,Female,Online,Cash,Pending,4,85,311.7,11.36,Yes,6,No,Yes
SALE123188,Model X,Blue,2024,2024,California,61221.91,45,Female,Third-party Dealer,Lease,Delivered,7,50,510,6.23,No,5,No,No
SALE123189,Model Y,Black,2023,2024,Texas,18246.01,49,Male,Online,Cash,Delivered,15,100,394.5,11.88,No,4,No,No
SALE123191,Model 3,Red,2024,2023,Florida,53570.7,69,Female,Online,Cash,Delivered,10,100,539.3,2.61,No,5,No,No
SALE123193,Model Y,White,2020,2020,New York,36087.51,38,Male,Online,Lease,Delivered,27,50,287.2,10.44,Yes,5,No,No
SALE123194,Model 3,Black,2021,2020,Texas,30592.38,42,Male,In-store,Loan,Delivered,7,50,541.8,4.84,Yes,4,No,No
SALE123195,Model 3,White,2024,2024,California,49009.48,46,Male,Online,Cash,Delivered,13,85,306.3,4.24,Yes,6,Yes,No
SALE123196,Model S,Blue,2023,2024,New York,48277.4,58,Female,In-store,Loan,Delivered,4,100,324.3,5.17,No,7,No,No
SALE123197,Model Y,White,2024,2024,Texas,47079.89,33,Male,Online,Lease,Cancelled,18,85,387,7.13,Yes,5,No,Yes
SALE123198,Cybertruck,White,2020,2023,New York,47108.28,62,Female,In-store,Cash,Pending,11,85,500.8,7.48,No,6,No,No
SALE123199,Model 3,Red,2021,2021,California,56770.15,65,Female,Online,Cash,Delivered,23,60,451,6.17,Yes,5,No,Yes
SALE123200,Model 3,Blue,2024,2023,California,45754.22,23,Male,In-store,Lease,Delivered,7,75,319.3,11.83,Yes,6,No,No
SALE123201,Model Y,White,2023,2022,Washington,64315,38,Male,In-store,Cash,Delivered,3,85,564.8,2.4,Yes,5,Yes,No
SALE123202,Model 3,Silver,2019,2022,New York,53010.79,54,Male,In-store,Cash,Delivered,21,60,333.2,9.29,No,5,No,No
SALE123203,Model S,Black,2024,2021,California,65506.2,43,Female,In-store,Loan,Delivered,10,75,405.5,1.85,No,5,Yes,No
SALE123204,Model 3,White,2023,2023,New York,60967.82,26,Male,Online,Loan,Pending,13,60,402.4,4.62,Yes,4,No,No
SALE123205,Model 3,Black,2024,2019,Texas,67796.36,55,Female,In-store,Lease,Delivered,17,75,447.5,11.18,No,5,No,No
SALE123206,Model 3,Black,2024,2020,Washington,21408.1,47,Male,Online,Lease,Delivered,11,85,622.5,11.46,Yes,5,No,No
SALE123207,Model Y,Blue,2024,2023,Texas,68312.01,69,Male,Online,Cash,Delivered,16,60,425.9,11.17,No,6,Yes,No
